type,name,value,min,max,model,product
CV,R2,0.5836313015244274,0.5287782164601184,0.6483027070690263,SLR,TROPOMI
CV,RMSE,8.824594367870672,8.120564850722026,10.01652902398904,SLR,TROPOMI
spatialCV,R2,0.5857282050585879,0.5001852189997771,0.686050413660193,SLR,TROPOMI
spatialCV,RMSE,8.801567652833244,7.431497601234425,10.37765033709768,SLR,TROPOMI
temporalCV,R2,0.5864196597654393,0.4486682747133457,0.6623522596066086,SLR,TROPOMI
temporalCV,RMSE,8.79458357839464,5.789217013976524,14.559485116298204,SLR,TROPOMI
training,R2,0.6007763364297559,NA,NA,SLR,TROPOMI
training,RMSE,8.63779505923513,NA,NA,SLR,TROPOMI
CV,intercept,1.1304788352287534,0.9346127202872844,1.3263449501702222,SLR,TROPOMI
CV,slope,0.985355254559952,0.9765580078189814,0.9941525013009226,SLR,TROPOMI
spatialCV,intercept,0.5092901004774879,0.30931155352760875,0.7092686474273671,SLR,TROPOMI
spatialCV,slope,1.0163701981370863,1.007335144726004,1.0254052515481686,SLR,TROPOMI
temporalCV,intercept,0.5071337833501273,0.30739779524115823,0.7068697714590964,SLR,TROPOMI
temporalCV,slope,1.0166153046874478,1.0075909425753398,1.0256396667995558,SLR,TROPOMI
training,intercept,0.30521885395244747,0.10929098618817959,0.5011467217167154,SLR,TROPOMI
training,slope,1.0235440202152828,1.0147245511373946,1.032363489293171,SLR,TROPOMI
