date,name,value,model,product
2019-01-01,Moran_I_statistic,-0.16753318026251937,SLMER,OMI
2019-01-01,Expectation,-0.010869565217391304,SLMER,OMI
2019-01-01,Variance,4.210251703963322e-5,SLMER,OMI
2019-01-01,p,1,SLMER,OMI
2019-01-02,Moran_I_statistic,-0.016258160291462334,SLMER,OMI
2019-01-02,Expectation,-0.010869565217391304,SLMER,OMI
2019-01-02,Variance,3.912086175392551e-5,SLMER,OMI
2019-01-02,p,0.8055274095854001,SLMER,OMI
2019-01-03,Moran_I_statistic,-0.055497207693336784,SLMER,OMI
2019-01-03,Expectation,-0.01098901098901099,SLMER,OMI
2019-01-03,Variance,4.323851990870357e-5,SLMER,OMI
2019-01-03,p,0.9999999999935023,SLMER,OMI
2019-01-04,Moran_I_statistic,-0.06302862852722191,SLMER,OMI
2019-01-04,Expectation,-0.010869565217391304,SLMER,OMI
2019-01-04,Variance,4.2290018068608706e-5,SLMER,OMI
2019-01-04,p,0.9999999999999994,SLMER,OMI
2019-01-05,Moran_I_statistic,-0.045489291517493896,SLMER,OMI
2019-01-05,Expectation,-0.010752688172043012,SLMER,OMI
2019-01-05,Variance,4.1635184187157175e-5,SLMER,OMI
2019-01-05,p,0.9999999634552127,SLMER,OMI
2019-01-06,Moran_I_statistic,-0.013251280109570161,SLMER,OMI
2019-01-06,Expectation,-0.010869565217391304,SLMER,OMI
2019-01-06,Variance,4.2485649706522615e-5,SLMER,OMI
2019-01-06,p,0.642593609883051,SLMER,OMI
2019-01-07,Moran_I_statistic,-0.08706915566190425,SLMER,OMI
2019-01-07,Expectation,-0.010869565217391304,SLMER,OMI
2019-01-07,Variance,4.2367109949565724e-5,SLMER,OMI
2019-01-07,p,1,SLMER,OMI
2019-01-08,Moran_I_statistic,-0.09554223725149302,SLMER,OMI
2019-01-08,Expectation,-0.010869565217391304,SLMER,OMI
2019-01-08,Variance,4.2143515844724025e-5,SLMER,OMI
2019-01-08,p,1,SLMER,OMI
2019-01-09,Moran_I_statistic,-0.010616157505492652,SLMER,OMI
2019-01-09,Expectation,-0.010752688172043012,SLMER,OMI
2019-01-09,Variance,4.0650322310082024e-5,SLMER,OMI
2019-01-09,p,0.4914576947006459,SLMER,OMI
2019-01-10,Moran_I_statistic,-0.03888912956113662,SLMER,OMI
2019-01-10,Expectation,-0.010526315789473684,SLMER,OMI
2019-01-10,Variance,3.959488850592171e-5,SLMER,OMI
2019-01-10,p,0.9999967192435731,SLMER,OMI
2019-01-11,Moran_I_statistic,-0.03620877185747902,SLMER,OMI
2019-01-11,Expectation,-0.010526315789473684,SLMER,OMI
2019-01-11,Variance,3.950975880746741e-5,SLMER,OMI
2019-01-11,p,0.9999780438592535,SLMER,OMI
2019-01-12,Moran_I_statistic,-0.07147654730926292,SLMER,OMI
2019-01-12,Expectation,-0.010638297872340425,SLMER,OMI
2019-01-12,Variance,4.033455594234749e-5,SLMER,OMI
2019-01-12,p,1,SLMER,OMI
2019-01-13,Moran_I_statistic,-0.037234995138532324,SLMER,OMI
2019-01-13,Expectation,-0.010638297872340425,SLMER,OMI
2019-01-13,Variance,3.914434254599739e-5,SLMER,OMI
2019-01-13,p,0.9999893600698689,SLMER,OMI
2019-01-14,Moran_I_statistic,-0.0333044975634752,SLMER,OMI
2019-01-14,Expectation,-0.010752688172043012,SLMER,OMI
2019-01-14,Variance,4.0853671879989385e-5,SLMER,OMI
2019-01-14,p,0.999790883245807,SLMER,OMI
2019-01-15,Moran_I_statistic,-0.017090087325662275,SLMER,OMI
2019-01-15,Expectation,-0.010869565217391304,SLMER,OMI
2019-01-15,Variance,4.29548316072524e-5,SLMER,OMI
2019-01-15,p,0.8287200429583675,SLMER,OMI
2019-01-16,Moran_I_statistic,-0.03326559203924103,SLMER,OMI
2019-01-16,Expectation,-0.010869565217391304,SLMER,OMI
2019-01-16,Variance,4.0322035100785855e-5,SLMER,OMI
2019-01-16,p,0.9997898148588783,SLMER,OMI
2019-01-17,Moran_I_statistic,-0.034979439721752284,SLMER,OMI
2019-01-17,Expectation,-0.010752688172043012,SLMER,OMI
2019-01-17,Variance,4.120218353542399e-5,SLMER,OMI
2019-01-17,p,0.9999197674429795,SLMER,OMI
2019-01-18,Moran_I_statistic,-0.008429095830523762,SLMER,OMI
2019-01-18,Expectation,-0.010638297872340425,SLMER,OMI
2019-01-18,Variance,4.011436301820534e-5,SLMER,OMI
2019-01-18,p,0.36361701534057156,SLMER,OMI
2019-01-19,Moran_I_statistic,-0.013865204657917445,SLMER,OMI
2019-01-19,Expectation,-0.010526315789473684,SLMER,OMI
2019-01-19,Variance,3.732987443676458e-5,SLMER,OMI
2019-01-19,p,0.7076317364560272,SLMER,OMI
2019-01-20,Moran_I_statistic,-0.019933648725292654,SLMER,OMI
2019-01-20,Expectation,-0.010526315789473684,SLMER,OMI
2019-01-20,Variance,3.884353171190333e-5,SLMER,OMI
2019-01-20,p,0.9344029523296812,SLMER,OMI
2019-01-21,Moran_I_statistic,-0.0216159277313263,SLMER,OMI
2019-01-21,Expectation,-0.010638297872340425,SLMER,OMI
2019-01-21,Variance,4.0554159118392526e-5,SLMER,OMI
2019-01-21,p,0.9576294585730021,SLMER,OMI
2019-01-22,Moran_I_statistic,-0.044226778455553784,SLMER,OMI
2019-01-22,Expectation,-0.010752688172043012,SLMER,OMI
2019-01-22,Variance,4.0816475481990976e-5,SLMER,OMI
2019-01-22,p,0.9999999195001297,SLMER,OMI
2019-01-23,Moran_I_statistic,-0.05947079815737189,SLMER,OMI
2019-01-23,Expectation,-0.010638297872340425,SLMER,OMI
2019-01-23,Variance,3.858936956162859e-5,SLMER,OMI
2019-01-23,p,0.9999999999999981,SLMER,OMI
2019-01-24,Moran_I_statistic,-0.05576177794761422,SLMER,OMI
2019-01-24,Expectation,-0.010752688172043012,SLMER,OMI
2019-01-24,Variance,4.059390542044947e-5,SLMER,OMI
2019-01-24,p,0.999999999999193,SLMER,OMI
