date,name,value,model,product
2019-01-01,Moran_I_statistic,-0.0855643073882833,RF,OMI
2019-01-01,Expectation,-0.010869565217391304,RF,OMI
2019-01-01,Variance,4.1862854885717e-5,RF,OMI
2019-01-01,p,1,RF,OMI
2019-01-02,Moran_I_statistic,-0.03321270766310896,RF,OMI
2019-01-02,Expectation,-0.010869565217391304,RF,OMI
2019-01-02,Variance,4.1487307610122695e-5,RF,OMI
2019-01-02,p,0.9997386630099478,RF,OMI
2019-01-03,Moran_I_statistic,-0.03535505637569025,RF,OMI
2019-01-03,Expectation,-0.01098901098901099,RF,OMI
2019-01-03,Variance,4.339839438127272e-5,RF,OMI
2019-01-03,p,0.9998916434885283,RF,OMI
2019-01-04,Moran_I_statistic,-0.02932645310198035,RF,OMI
2019-01-04,Expectation,-0.010869565217391304,RF,OMI
2019-01-04,Variance,4.1928015442022656e-5,RF,OMI
2019-01-04,p,0.9978168091299491,RF,OMI
2019-01-05,Moran_I_statistic,-0.046453059852988324,RF,OMI
2019-01-05,Expectation,-0.010752688172043012,RF,OMI
2019-01-05,Variance,4.174984326522681e-5,RF,OMI
2019-01-05,p,0.9999999835412674,RF,OMI
2019-01-06,Moran_I_statistic,-0.016463312616741353,RF,OMI
2019-01-06,Expectation,-0.010869565217391304,RF,OMI
2019-01-06,Variance,4.248030803909579e-5,RF,OMI
2019-01-06,p,0.8046201710096232,RF,OMI
2019-01-07,Moran_I_statistic,-0.041397466446169685,RF,OMI
2019-01-07,Expectation,-0.010869565217391304,RF,OMI
2019-01-07,Variance,4.206262185984001e-5,RF,OMI
2019-01-07,p,0.9999987433613583,RF,OMI
2019-01-08,Moran_I_statistic,-0.11198017019356654,RF,OMI
2019-01-08,Expectation,-0.010869565217391304,RF,OMI
2019-01-08,Variance,4.1865709602806615e-5,RF,OMI
2019-01-08,p,1,RF,OMI
2019-01-09,Moran_I_statistic,-0.024579200454105967,RF,OMI
2019-01-09,Expectation,-0.010752688172043012,RF,OMI
2019-01-09,Variance,4.129126642777067e-5,RF,OMI
2019-01-09,p,0.9842898607025461,RF,OMI
2019-01-10,Moran_I_statistic,-0.040064019555588644,RF,OMI
2019-01-10,Expectation,-0.010526315789473684,RF,OMI
2019-01-10,Variance,3.94314619414962e-5,RF,OMI
2019-01-10,p,0.9999987236195428,RF,OMI
2019-01-11,Moran_I_statistic,-0.03864317157950012,RF,OMI
2019-01-11,Expectation,-0.010526315789473684,RF,OMI
2019-01-11,Variance,3.9442568838269355e-5,RF,OMI
2019-01-11,p,0.9999962145009192,RF,OMI
2019-01-12,Moran_I_statistic,-0.04616996757613389,RF,OMI
2019-01-12,Expectation,-0.010638297872340425,RF,OMI
2019-01-12,Variance,4.026756889038006e-5,RF,OMI
2019-01-12,p,0.9999999892423865,RF,OMI
2019-01-13,Moran_I_statistic,-0.021642514310133636,RF,OMI
2019-01-13,Expectation,-0.010638297872340425,RF,OMI
2019-01-13,Variance,3.9836117587370575e-5,RF,OMI
2019-01-13,p,0.9593763766614166,RF,OMI
2019-01-14,Moran_I_statistic,-0.06624222296936134,RF,OMI
2019-01-14,Expectation,-0.010752688172043012,RF,OMI
2019-01-14,Variance,4.1051349103128076e-5,RF,OMI
2019-01-14,p,1,RF,OMI
2019-01-15,Moran_I_statistic,-0.05823743101739606,RF,OMI
2019-01-15,Expectation,-0.010869565217391304,RF,OMI
2019-01-15,Variance,4.333227455712588e-5,RF,OMI
2019-01-15,p,0.9999999999996895,RF,OMI
2019-01-16,Moran_I_statistic,-0.032739089048874896,RF,OMI
2019-01-16,Expectation,-0.010869565217391304,RF,OMI
2019-01-16,Variance,4.121917282402077e-5,RF,OMI
2019-01-16,p,0.9996708154010103,RF,OMI
2019-01-17,Moran_I_statistic,-0.023880060388988166,RF,OMI
2019-01-17,Expectation,-0.010752688172043012,RF,OMI
2019-01-17,Variance,4.1634803798104155e-5,RF,OMI
2019-01-17,p,0.9790474714862697,RF,OMI
2019-01-18,Moran_I_statistic,-0.0755585781500275,RF,OMI
2019-01-18,Expectation,-0.010638297872340425,RF,OMI
2019-01-18,Variance,4.050982497258248e-5,RF,OMI
2019-01-18,p,1,RF,OMI
2019-01-19,Moran_I_statistic,-0.01275061611352774,RF,OMI
2019-01-19,Expectation,-0.010526315789473684,RF,OMI
2019-01-19,Variance,3.8588980284410805e-5,RF,OMI
2019-01-19,p,0.6398526343710262,RF,OMI
2019-01-20,Moran_I_statistic,-0.04533774066317726,RF,OMI
2019-01-20,Expectation,-0.010526315789473684,RF,OMI
2019-01-20,Variance,3.964385594084289e-5,RF,OMI
2019-01-20,p,0.9999999838820461,RF,OMI
2019-01-21,Moran_I_statistic,-0.010965581756852616,RF,OMI
2019-01-21,Expectation,-0.010638297872340425,RF,OMI
2019-01-21,Variance,3.971787815372499e-5,RF,OMI
2019-01-21,p,0.5207083976125326,RF,OMI
2019-01-22,Moran_I_statistic,-0.04173275987065322,RF,OMI
2019-01-22,Expectation,-0.010752688172043012,RF,OMI
2019-01-22,Variance,4.127246670479667e-5,RF,OMI
2019-01-22,p,0.9999992903587519,RF,OMI
2019-01-23,Moran_I_statistic,-0.07345361015243061,RF,OMI
2019-01-23,Expectation,-0.010638297872340425,RF,OMI
2019-01-23,Variance,4.0574523267713564e-5,RF,OMI
2019-01-23,p,1,RF,OMI
2019-01-24,Moran_I_statistic,-0.053202268401251133,RF,OMI
