date,name,value,model,product
2019-01-01,Moran_I_statistic,-0.011064616655043234,XGB,OMI
2019-01-01,Expectation,-0.010869565217391304,XGB,OMI
2019-01-01,Variance,4.228590609286752e-5,XGB,OMI
2019-01-01,p,0.5119645475964709,XGB,OMI
2019-01-02,Moran_I_statistic,-0.005153887993567824,XGB,OMI
2019-01-02,Expectation,-0.010869565217391304,XGB,OMI
2019-01-02,Variance,4.186299483213308e-5,XGB,OMI
2019-01-02,p,0.1885127577340011,XGB,OMI
2019-01-03,Moran_I_statistic,-0.024137674385603755,XGB,OMI
2019-01-03,Expectation,-0.01098901098901099,XGB,OMI
2019-01-03,Variance,4.285913740207834e-5,XGB,OMI
2019-01-03,p,0.9777019755125956,XGB,OMI
2019-01-04,Moran_I_statistic,-0.024036441414193626,XGB,OMI
2019-01-04,Expectation,-0.010869565217391304,XGB,OMI
2019-01-04,Variance,4.153594785525548e-5,XGB,OMI
2019-01-04,p,0.9794743217400235,XGB,OMI
2019-01-05,Moran_I_statistic,-0.018520905008898962,XGB,OMI
2019-01-05,Expectation,-0.010752688172043012,XGB,OMI
2019-01-05,Variance,4.1949623766284136e-5,XGB,OMI
2019-01-05,p,0.8848101590654115,XGB,OMI
2019-01-06,Moran_I_statistic,-0.006795545093438073,XGB,OMI
2019-01-06,Expectation,-0.010869565217391304,XGB,OMI
2019-01-06,Variance,4.217725868023973e-5,XGB,OMI
2019-01-06,p,0.26522718016962854,XGB,OMI
2019-01-07,Moran_I_statistic,-0.027307674291326096,XGB,OMI
2019-01-07,Expectation,-0.010869565217391304,XGB,OMI
2019-01-07,Variance,4.187254151875912e-5,XGB,OMI
2019-01-07,p,0.9944623317475835,XGB,OMI
2019-01-08,Moran_I_statistic,-0.04854880255651751,XGB,OMI
2019-01-08,Expectation,-0.010869565217391304,XGB,OMI
2019-01-08,Variance,4.168711880453145e-5,XGB,OMI
2019-01-08,p,0.9999999973235109,XGB,OMI
2019-01-09,Moran_I_statistic,-0.015203211922446284,XGB,OMI
2019-01-09,Expectation,-0.010752688172043012,XGB,OMI
2019-01-09,Variance,4.139365895825598e-5,XGB,OMI
2019-01-09,p,0.7554503515492551,XGB,OMI
2019-01-10,Moran_I_statistic,-0.02250669371749569,XGB,OMI
2019-01-10,Expectation,-0.010526315789473684,XGB,OMI
2019-01-10,Variance,3.9170450845968556e-5,XGB,OMI
2019-01-10,p,0.9722038008852297,XGB,OMI
2019-01-11,Moran_I_statistic,-0.027582059688087072,XGB,OMI
2019-01-11,Expectation,-0.010526315789473684,XGB,OMI
2019-01-11,Variance,3.934228505073394e-5,XGB,OMI
2019-01-11,p,0.9967279815869639,XGB,OMI
2019-01-12,Moran_I_statistic,-0.030997764301857616,XGB,OMI
2019-01-12,Expectation,-0.010638297872340425,XGB,OMI
2019-01-12,Variance,4.0304174414639346e-5,XGB,OMI
2019-01-12,p,0.9993292344774461,XGB,OMI
