date,name,value,model,product
2019-01-01,Moran_I_statistic,-0.16024997156135923,SLMER,OMI
2019-01-01,Expectation,-0.010416666666666666,SLMER,OMI
2019-01-01,Variance,3.879089203977283e-5,SLMER,OMI
2019-01-01,p,1,SLMER,OMI
2019-01-02,Moran_I_statistic,-0.015046476682370226,SLMER,OMI
2019-01-02,Expectation,-0.010416666666666666,SLMER,OMI
2019-01-02,Variance,3.6089462622975084e-5,SLMER,OMI
2019-01-02,p,0.7795510927925307,SLMER,OMI
2019-01-03,Moran_I_statistic,-0.05377804749037229,SLMER,OMI
2019-01-03,Expectation,-0.010752688172043012,SLMER,OMI
2019-01-03,Variance,4.148771085168744e-5,SLMER,OMI
2019-01-03,p,0.9999999999880382,SLMER,OMI
2019-01-04,Moran_I_statistic,-0.06040484855579188,SLMER,OMI
2019-01-04,Expectation,-0.010638297872340425,SLMER,OMI
2019-01-04,Variance,4.060093777556617e-5,SLMER,OMI
2019-01-04,p,0.9999999999999971,SLMER,OMI
2019-01-05,Moran_I_statistic,-0.0449574829318033,SLMER,OMI
2019-01-05,Expectation,-0.010526315789473684,SLMER,OMI
2019-01-05,Variance,4.002524723561991e-5,SLMER,OMI
2019-01-05,p,0.9999999737056734,SLMER,OMI
2019-01-06,Moran_I_statistic,-0.013295895129958702,SLMER,OMI
2019-01-06,Expectation,-0.010638297872340425,SLMER,OMI
2019-01-06,Variance,4.088956745275791e-5,SLMER,OMI
2019-01-06,p,0.6611512174746204,SLMER,OMI
2019-01-07,Moran_I_statistic,-0.08705288314697833,SLMER,OMI
2019-01-07,Expectation,-0.010869565217391304,SLMER,OMI
2019-01-07,Variance,4.236667794316163e-5,SLMER,OMI
2019-01-07,p,1,SLMER,OMI
2019-01-08,Moran_I_statistic,-0.09559995889129963,SLMER,OMI
2019-01-08,Expectation,-0.010869565217391304,SLMER,OMI
2019-01-08,Variance,4.214332844741146e-5,SLMER,OMI
2019-01-08,p,1,SLMER,OMI
2019-01-09,Moran_I_statistic,-0.010619592195292835,SLMER,OMI
2019-01-09,Expectation,-0.010752688172043012,SLMER,OMI
2019-01-09,Variance,4.0650973735521575e-5,SLMER,OMI
2019-01-09,p,0.4916726278096918,SLMER,OMI
2019-01-10,Moran_I_statistic,-0.03892371396248096,SLMER,OMI
2019-01-10,Expectation,-0.010526315789473684,SLMER,OMI
2019-01-10,Variance,3.9595136644953276e-5,SLMER,OMI
2019-01-10,p,0.9999968029416393,SLMER,OMI
2019-01-11,Moran_I_statistic,-0.03619905535981621,SLMER,OMI
2019-01-11,Expectation,-0.010526315789473684,SLMER,OMI
2019-01-11,Variance,3.95097531676352e-5,SLMER,OMI
2019-01-11,p,0.9999778972261514,SLMER,OMI
2019-01-12,Moran_I_statistic,-0.07148199931150317,SLMER,OMI
2019-01-12,Expectation,-0.010638297872340425,SLMER,OMI
2019-01-12,Variance,4.033437659361745e-5,SLMER,OMI
2019-01-12,p,1,SLMER,OMI
2019-01-13,Moran_I_statistic,-0.037267118881047744,SLMER,OMI
2019-01-13,Expectation,-0.010638297872340425,SLMER,OMI
2019-01-13,Variance,3.914517950803252e-5,SLMER,OMI
2019-01-13,p,0.9999895992575983,SLMER,OMI
2019-01-14,Moran_I_statistic,-0.03329792526630286,SLMER,OMI
2019-01-14,Expectation,-0.010752688172043012,SLMER,OMI
2019-01-14,Variance,4.085385332120273e-5,SLMER,OMI
2019-01-14,p,0.9997900631725085,SLMER,OMI
2019-01-15,Moran_I_statistic,-0.01708909414062504,SLMER,OMI
2019-01-15,Expectation,-0.010869565217391304,SLMER,OMI
2019-01-15,Variance,4.295462969972441e-5,SLMER,OMI
