date,name,value,model,product
2019-01-01,Moran_I_statistic,-0.15383206628543808,SLR,TROPOMI
2019-01-01,Expectation,-0.010416666666666666,SLR,TROPOMI
2019-01-01,Variance,3.898077854219532e-5,SLR,TROPOMI
2019-01-01,p,1,SLR,TROPOMI
2019-01-02,Moran_I_statistic,-0.024554559119357198,SLR,TROPOMI
2019-01-02,Expectation,-0.010416666666666666,SLR,TROPOMI
2019-01-02,Variance,3.757501132092039e-5,SLR,TROPOMI
2019-01-02,p,0.9894559257793488,SLR,TROPOMI
2019-01-03,Moran_I_statistic,-0.056364354437292735,SLR,TROPOMI
2019-01-03,Expectation,-0.010752688172043012,SLR,TROPOMI
2019-01-03,Variance,4.145263572980758e-5,SLR,TROPOMI
2019-01-03,p,0.9999999999993014,SLR,TROPOMI
2019-01-04,Moran_I_statistic,-0.04142459854227781,SLR,TROPOMI
2019-01-04,Expectation,-0.010638297872340425,SLR,TROPOMI
2019-01-04,Variance,4.0409440547829295e-5,SLR,TROPOMI
2019-01-04,p,0.9999993605916648,SLR,TROPOMI
2019-01-05,Moran_I_statistic,-0.03777657465867442,SLR,TROPOMI
2019-01-05,Expectation,-0.010526315789473684,SLR,TROPOMI
2019-01-05,Variance,4.018534195194901e-5,SLR,TROPOMI
2019-01-05,p,0.9999914097283934,SLR,TROPOMI
2019-01-06,Moran_I_statistic,-0.011473703031295716,SLR,TROPOMI
2019-01-06,Expectation,-0.010638297872340425,SLR,TROPOMI
2019-01-06,Variance,4.084072999605595e-5,SLR,TROPOMI
2019-01-06,p,0.5520025908027895,SLR,TROPOMI
2019-01-07,Moran_I_statistic,-0.10513480351423533,SLR,TROPOMI
2019-01-07,Expectation,-0.010869565217391304,SLR,TROPOMI
2019-01-07,Variance,4.2465461577705305e-5,SLR,TROPOMI
2019-01-07,p,1,SLR,TROPOMI
2019-01-08,Moran_I_statistic,-0.0488154511866453,SLR,TROPOMI
2019-01-08,Expectation,-0.010869565217391304,SLR,TROPOMI
2019-01-08,Variance,4.1548830101552304e-5,SLR,TROPOMI
2019-01-08,p,0.9999999980322473,SLR,TROPOMI
2019-01-09,Moran_I_statistic,-0.0448394783230107,SLR,TROPOMI
2019-01-09,Expectation,-0.010752688172043012,SLR,TROPOMI
2019-01-09,Variance,4.112494959083894e-5,SLR,TROPOMI
2019-01-09,p,0.9999999467792926,SLR,TROPOMI
2019-01-10,Moran_I_statistic,-0.05286065833241931,SLR,TROPOMI
2019-01-10,Expectation,-0.010526315789473684,SLR,TROPOMI
2019-01-10,Variance,3.9784853992525564e-5,SLR,TROPOMI
2019-01-10,p,0.9999999999903829,SLR,TROPOMI
2019-01-11,Moran_I_statistic,-0.01231627878343976,SLR,TROPOMI
2019-01-11,Expectation,-0.010526315789473684,SLR,TROPOMI
2019-01-11,Variance,3.94541174255477e-5,SLR,TROPOMI
2019-01-11,p,0.612166121235323,SLR,TROPOMI
2019-01-12,Moran_I_statistic,-0.07295846221298762,SLR,TROPOMI
2019-01-12,Expectation,-0.010638297872340425,SLR,TROPOMI
2019-01-12,Variance,4.015283983516371e-5,SLR,TROPOMI
2019-01-12,p,1,SLR,TROPOMI
2019-01-13,Moran_I_statistic,-0.019011738505664844,SLR,TROPOMI
2019-01-13,Expectation,-0.010638297872340425,SLR,TROPOMI
2019-01-13,Variance,3.99184100097596e-5,SLR,TROPOMI
2019-01-13,p,0.9074657490248991,SLR,TROPOMI
2019-01-14,Moran_I_statistic,-0.04286525380799244,SLR,TROPOMI
2019-01-14,Expectation,-0.010752688172043012,SLR,TROPOMI
2019-01-14,Variance,4.086821244112791e-5,SLR,TROPOMI
2019-01-14,p,0.9999997459383496,SLR,TROPOMI
2019-01-15,Moran_I_statistic,-0.011933566353196898,SLR,TROPOMI
2019-01-15,Expectation,-0.010869565217391304,SLR,TROPOMI
2019-01-15,Variance,4.278808395380708e-5,SLR,TROPOMI
2019-01-15,p,0.5646069144212478,SLR,TROPOMI
2019-01-16,Moran_I_statistic,-0.03548610158486939,SLR,TROPOMI
2019-01-16,Expectation,-0.010869565217391304,SLR,TROPOMI
2019-01-16,Variance,4.037136598190793e-5,SLR,TROPOMI
2019-01-16,p,0.9999465282705896,SLR,TROPOMI
2019-01-17,Moran_I_statistic,-0.02704643375133889,SLR,TROPOMI
2019-01-17,Expectation,-0.010752688172043012,SLR,TROPOMI
2019-01-17,Variance,4.0845957076053154e-5,SLR,TROPOMI
2019-01-17,p,0.9946053412625883,SLR,TROPOMI
2019-01-18,Moran_I_statistic,-0.009803682283433897,SLR,TROPOMI
2019-01-18,Expectation,-0.010638297872340425,SLR,TROPOMI
2019-01-18,Variance,4.0109845498319664e-5,SLR,TROPOMI
2019-01-18,p,0.447577773709486,SLR,TROPOMI
2019-01-19,Moran_I_statistic,-0.01532294104036217,SLR,TROPOMI
2019-01-19,Expectation,-0.010526315789473684,SLR,TROPOMI
2019-01-19,Variance,3.7548751883519096e-5,SLR,TROPOMI
2019-01-19,p,0.7831209513705439,SLR,TROPOMI
2019-01-20,Moran_I_statistic,-0.016583004840396987,SLR,TROPOMI
2019-01-20,Expectation,-0.010526315789473684,SLR,TROPOMI
2019-01-20,Variance,3.891818775622438e-5,SLR,TROPOMI
2019-01-20,p,0.8341923168183571,SLR,TROPOMI
2019-01-21,Moran_I_statistic,-0.07130072134000054,SLR,TROPOMI
2019-01-21,Expectation,-0.010638297872340425,SLR,TROPOMI
2019-01-21,Variance,4.0810813240201184e-5,SLR,TROPOMI
2019-01-21,p,1,SLR,TROPOMI
2019-01-22,Moran_I_statistic,-0.02856525092825621,SLR,TROPOMI
2019-01-22,Expectation,-0.010752688172043012,SLR,TROPOMI
2019-01-22,Variance,4.086111956551511e-5,SLR,TROPOMI
2019-01-22,p,0.9973366139792619,SLR,TROPOMI
2019-01-23,Moran_I_statistic,-0.06852143281081208,SLR,TROPOMI
2019-01-23,Expectation,-0.010638297872340425,SLR,TROPOMI
2019-01-23,Variance,3.7503237903453485e-5,SLR,TROPOMI
2019-01-23,p,1,SLR,TROPOMI
2019-01-24,Moran_I_statistic,-0.07476508100530768,SLR,TROPOMI
2019-01-24,Expectation,-0.010752688172043012,SLR,TROPOMI
2019-01-24,Variance,4.039213776335506e-5,SLR,TROPOMI
2019-01-24,p,1,SLR,TROPOMI
2019-01-25,Moran_I_statistic,-0.018206607542355074,SLR,TROPOMI
2019-01-25,Expectation,-0.010638297872340425,SLR,TROPOMI
2019-01-25,Variance,3.9731090003336885e-5,SLR,TROPOMI
2019-01-25,p,0.8850657432566268,SLR,TROPOMI
2019-01-26,Moran_I_statistic,-0.031525396503355306,SLR,TROPOMI
2019-01-26,Expectation,-0.010638297872340425,SLR,TROPOMI
2019-01-26,Variance,4.0562170684658555e-5,SLR,TROPOMI
2019-01-26,p,0.9994801815295279,SLR,TROPOMI
2019-01-27,Moran_I_statistic,-0.1299654793904756,SLR,TROPOMI
2019-01-27,Expectation,-0.010526315789473684,SLR,TROPOMI
2019-01-27,Variance,3.891789055990697e-5,SLR,TROPOMI
2019-01-27,p,1,SLR,TROPOMI
2019-01-28,Moran_I_statistic,-0.010948574061544685,SLR,TROPOMI
2019-01-28,Expectation,-0.010638297872340425,SLR,TROPOMI
2019-01-28,Variance,4.0362619732577e-5,SLR,TROPOMI
2019-01-28,p,0.5194758412221453,SLR,TROPOMI
2019-01-29,Moran_I_statistic,-0.016775873768750997,SLR,TROPOMI
2019-01-29,Expectation,-0.010869565217391304,SLR,TROPOMI
2019-01-29,Variance,4.25109918286481e-5,SLR,TROPOMI
2019-01-29,p,0.8174974661493302,SLR,TROPOMI
2019-01-30,Moran_I_statistic,-0.03735600061118841,SLR,TROPOMI
2019-01-30,Expectation,-0.010638297872340425,SLR,TROPOMI
2019-01-30,Variance,4.08116785146808e-5,SLR,TROPOMI
2019-01-30,p,0.9999855661850908,SLR,TROPOMI
2019-01-31,Moran_I_statistic,-0.012180842811362044,SLR,TROPOMI
2019-01-31,Expectation,-0.010638297872340425,SLR,TROPOMI
2019-01-31,Variance,4.081704541261384e-5,SLR,TROPOMI
2019-01-31,p,0.5953946276527933,SLR,TROPOMI
2019-02-01,Moran_I_statistic,-0.010979176591361361,SLR,TROPOMI
2019-02-01,Expectation,-0.010526315789473684,SLR,TROPOMI
2019-02-01,Variance,3.9773606799908186e-5,SLR,TROPOMI
2019-02-01,p,0.528622279283677,SLR,TROPOMI
2019-02-02,Moran_I_statistic,-0.04989024198563661,SLR,TROPOMI
2019-02-02,Expectation,-0.010638297872340425,SLR,TROPOMI
2019-02-02,Variance,4.0709483592938907e-05,SLR,TROPOMI
2019-02-02,p,0.9999999996173398,SLR,TROPOMI
2019-02-03,Moran_I_statistic,-0.03228023389059782,SLR,TROPOMI
2019-02-03,Expectation,-0.010638297872340425,SLR,TROPOMI
2019-02-03,Variance,4.075290960719514e-5,SLR,TROPOMI
2019-02-03,p,0.999650707000744,SLR,TROPOMI
2019-02-04,Moran_I_statistic,-0.01859811599716316,SLR,TROPOMI
2019-02-04,Expectation,-0.010752688172043012,SLR,TROPOMI
2019-02-04,Variance,4.1640652536460224e-5,SLR,TROPOMI
2019-02-04,p,0.8879671627164683,SLR,TROPOMI
2019-02-05,Moran_I_statistic,-0.03360429670569218,SLR,TROPOMI
2019-02-05,Expectation,-0.010526315789473684,SLR,TROPOMI
2019-02-05,Variance,3.939633523305631e-5,SLR,TROPOMI
2019-02-05,p,0.9998819105397366,SLR,TROPOMI
2019-02-06,Moran_I_statistic,-0.03131415426179994,SLR,TROPOMI
2019-02-06,Expectation,-0.010526315789473684,SLR,TROPOMI
2019-02-06,Variance,3.878788260796007e-5,SLR,TROPOMI
2019-02-06,p,0.9995777889859944,SLR,TROPOMI
2019-02-07,Moran_I_statistic,-0.029204825582033238,SLR,TROPOMI
2019-02-07,Expectation,-0.010638297872340425,SLR,TROPOMI
2019-02-07,Variance,4.0495265369836766e-5,SLR,TROPOMI
2019-02-07,p,0.9982364243393654,SLR,TROPOMI
2019-02-08,Moran_I_statistic,-0.005261071422077197,SLR,TROPOMI
2019-02-08,Expectation,-0.010752688172043012,SLR,TROPOMI
2019-02-08,Variance,4.164697952933456e-5,SLR,TROPOMI
2019-02-08,p,0.1973961565847023,SLR,TROPOMI
2019-02-09,Moran_I_statistic,-0.008208212156078306,SLR,TROPOMI
2019-02-09,Expectation,-0.010638297872340425,SLR,TROPOMI
2019-02-09,Variance,4.016748287588611e-5,SLR,TROPOMI
2019-02-09,p,0.3507010724009363,SLR,TROPOMI
2019-02-10,Moran_I_statistic,-0.06429104888228956,SLR,TROPOMI
2019-02-10,Expectation,-0.010638297872340425,SLR,TROPOMI
2019-02-10,Variance,4.003663240962927e-5,SLR,TROPOMI
2019-02-10,p,1,SLR,TROPOMI
2019-02-11,Moran_I_statistic,-0.017548163282136903,SLR,TROPOMI
2019-02-11,Expectation,-0.010752688172043012,SLR,TROPOMI
2019-02-11,Variance,4.0957234888480825e-5,SLR,TROPOMI
2019-02-11,p,0.855843299820337,SLR,TROPOMI
2019-02-12,Moran_I_statistic,-0.03396654747871475,SLR,TROPOMI
2019-02-12,Expectation,-0.010752688172043012,SLR,TROPOMI
2019-02-12,Variance,4.14063022992615e-5,SLR,TROPOMI
2019-02-12,p,0.9998454577360933,SLR,TROPOMI
2019-02-13,Moran_I_statistic,-0.004976435452135292,SLR,TROPOMI
2019-02-13,Expectation,-0.010526315789473684,SLR,TROPOMI
2019-02-13,Variance,3.946778377136115e-5,SLR,TROPOMI
2019-02-13,p,0.18850742887516075,SLR,TROPOMI
2019-02-14,Moran_I_statistic,-0.012000393059140831,SLR,TROPOMI
2019-02-14,Expectation,-0.010638297872340425,SLR,TROPOMI
2019-02-14,Variance,3.986322319905202e-5,SLR,TROPOMI
2019-02-14,p,0.585402965851033,SLR,TROPOMI
2019-02-15,Moran_I_statistic,-0.025597368763703856,SLR,TROPOMI
2019-02-15,Expectation,-0.010526315789473684,SLR,TROPOMI
2019-02-15,Variance,3.896350829849989e-5,SLR,TROPOMI
