date,name,value,model,product
2019-01-01,Moran_I_statistic,-0.16610912292095423,SLMER,TROPOMI
2019-01-01,Expectation,-0.010416666666666666,SLMER,TROPOMI
2019-01-01,Variance,3.881409973253828e-5,SLMER,TROPOMI
2019-01-01,p,1,SLMER,TROPOMI
2019-01-02,Moran_I_statistic,-0.01909519280556267,SLMER,TROPOMI
2019-01-02,Expectation,-0.010416666666666666,SLMER,TROPOMI
2019-01-02,Variance,3.61420962638456e-5,SLMER,TROPOMI
2019-01-02,p,0.9255706979534352,SLMER,TROPOMI
2019-01-03,Moran_I_statistic,-0.027936705438927987,SLMER,TROPOMI
2019-01-03,Expectation,-0.010752688172043012,SLMER,TROPOMI
2019-01-03,Variance,4.091197354280539e-5,SLMER,TROPOMI
2019-01-03,p,0.9963905975335472,SLMER,TROPOMI
2019-01-04,Moran_I_statistic,-0.04728559939567272,SLMER,TROPOMI
2019-01-04,Expectation,-0.010638297872340425,SLMER,TROPOMI
2019-01-04,Variance,4.050800948405414e-5,SLMER,TROPOMI
2019-01-04,p,0.9999999957441452,SLMER,TROPOMI
2019-01-05,Moran_I_statistic,-0.037320781753423946,SLMER,TROPOMI
2019-01-05,Expectation,-0.010526315789473684,SLMER,TROPOMI
2019-01-05,Variance,4.012463850743327e-5,SLMER,TROPOMI
2019-01-05,p,0.9999883150154334,SLMER,TROPOMI
2019-01-06,Moran_I_statistic,-0.012947857136521112,SLMER,TROPOMI
2019-01-06,Expectation,-0.010638297872340425,SLMER,TROPOMI
2019-01-06,Variance,4.080121526929149e-5,SLMER,TROPOMI
2019-01-06,p,0.6411633603520349,SLMER,TROPOMI
2019-01-07,Moran_I_statistic,-0.11375337856483672,SLMER,TROPOMI
2019-01-07,Expectation,-0.010869565217391304,SLMER,TROPOMI
2019-01-07,Variance,4.2541235041911984e-5,SLMER,TROPOMI
2019-01-07,p,1,SLMER,TROPOMI
2019-01-08,Moran_I_statistic,-0.0469591758277762,SLMER,TROPOMI
2019-01-08,Expectation,-0.010869565217391304,SLMER,TROPOMI
2019-01-08,Variance,4.195865058952321e-5,SLMER,TROPOMI
2019-01-08,p,0.9999999873715855,SLMER,TROPOMI
2019-01-09,Moran_I_statistic,-0.03166514609630598,SLMER,TROPOMI
2019-01-09,Expectation,-0.010752688172043012,SLMER,TROPOMI
2019-01-09,Variance,4.0750556248689336e-5,SLMER,TROPOMI
2019-01-09,p,0.9994734786820414,SLMER,TROPOMI
2019-01-10,Moran_I_statistic,-0.026377295495671794,SLMER,TROPOMI
2019-01-10,Expectation,-0.010526315789473684,SLMER,TROPOMI
2019-01-10,Variance,3.96005111494156e-5,SLMER,TROPOMI
