date,name,value,model,product
2019-01-01,Moran_I_statistic,-0.13121818760265697,NN,TROPOMI
2019-01-01,Expectation,-0.010869565217391304,NN,TROPOMI
2019-01-01,Variance,4.185340108934108e-5,NN,TROPOMI
2019-01-01,p,1,NN,TROPOMI
2019-01-02,Moran_I_statistic,-0.015449923100301587,NN,TROPOMI
2019-01-02,Expectation,-0.010869565217391304,NN,TROPOMI
2019-01-02,Variance,4.078602982965566e-5,NN,TROPOMI
2019-01-02,p,0.7633763902397379,NN,TROPOMI
2019-01-03,Moran_I_statistic,-0.099441508060618,NN,TROPOMI
2019-01-03,Expectation,-0.01098901098901099,NN,TROPOMI
2019-01-03,Variance,4.3447963075632677e-5,NN,TROPOMI
2019-01-03,p,1,NN,TROPOMI
2019-01-04,Moran_I_statistic,-0.041547071381860375,NN,TROPOMI
2019-01-04,Expectation,-0.010869565217391304,NN,TROPOMI
2019-01-04,Variance,4.124949273306836e-5,NN,TROPOMI
2019-01-04,p,0.9999991081842274,NN,TROPOMI
2019-01-05,Moran_I_statistic,-0.015428161910584295,NN,TROPOMI
2019-01-05,Expectation,-0.010752688172043012,NN,TROPOMI
2019-01-05,Variance,4.19212387948564e-5,NN,TROPOMI
2019-01-05,p,0.7648892369188414,NN,TROPOMI
2019-01-06,Moran_I_statistic,-0.011528993887798496,NN,TROPOMI
2019-01-06,Expectation,-0.010869565217391304,NN,TROPOMI
2019-01-06,Variance,4.216406314398063e-5,NN,TROPOMI
2019-01-06,p,0.5404446128737381,NN,TROPOMI
2019-01-07,Moran_I_statistic,-0.058097022365503785,NN,TROPOMI
2019-01-07,Expectation,-0.010869565217391304,NN,TROPOMI
2019-01-07,Variance,4.189107491674613e-5,NN,TROPOMI
2019-01-07,p,0.9999999999998527,NN,TROPOMI
2019-01-08,Moran_I_statistic,-0.054616470988786206,NN,TROPOMI
2019-01-08,Expectation,-0.010869565217391304,NN,TROPOMI
2019-01-08,Variance,4.1318586049443905e-5,NN,TROPOMI
2019-01-08,p,0.999999999994973,NN,TROPOMI
2019-01-09,Moran_I_statistic,-0.02499703638822362,NN,TROPOMI
2019-01-09,Expectation,-0.010752688172043012,NN,TROPOMI
2019-01-09,Variance,4.1270495009126004e-5,NN,TROPOMI
2019-01-09,p,0.9866984022314653,NN,TROPOMI
2019-01-10,Moran_I_statistic,-0.06495805314489521,NN,TROPOMI
2019-01-10,Expectation,-0.010526315789473684,NN,TROPOMI
2019-01-10,Variance,3.928738996686184e-5,NN,TROPOMI
2019-01-10,p,1,NN,TROPOMI
2019-01-11,Moran_I_statistic,-0.028457041872033306,NN,TROPOMI
2019-01-11,Expectation,-0.010526315789473684,NN,TROPOMI
2019-01-11,Variance,3.865774037524186e-5,NN,TROPOMI
2019-01-11,p,0.99803605978204,NN,TROPOMI
2019-01-12,Moran_I_statistic,-0.037381529711287095,NN,TROPOMI
2019-01-12,Expectation,-0.010638297872340425,NN,TROPOMI
2019-01-12,Variance,3.998226032652592e-5,NN,TROPOMI
2019-01-12,p,0.9999882849686846,NN,TROPOMI
2019-01-13,Moran_I_statistic,-0.03020049682965799,NN,TROPOMI
2019-01-13,Expectation,-0.010638297872340425,NN,TROPOMI
2019-01-13,Variance,3.971628794966362e-5,NN,TROPOMI
2019-01-13,p,0.9990456515945462,NN,TROPOMI
2019-01-14,Moran_I_statistic,-0.03686985557753859,NN,TROPOMI
2019-01-14,Expectation,-0.010752688172043012,NN,TROPOMI
2019-01-14,Variance,4.0866370669021476e-5,NN,TROPOMI
2019-01-14,p,0.9999780070598763,NN,TROPOMI
2019-01-15,Moran_I_statistic,-0.05483589769687199,NN,TROPOMI
2019-01-15,Expectation,-0.010869565217391304,NN,TROPOMI
2019-01-15,Variance,4.337261778896399e-5,NN,TROPOMI
2019-01-15,p,0.9999999999877174,NN,TROPOMI
2019-01-16,Moran_I_statistic,-0.012066609787064428,NN,TROPOMI
2019-01-16,Expectation,-0.010869565217391304,NN,TROPOMI
2019-01-16,Variance,4.0871086774703493e-5,NN,TROPOMI
2019-01-16,p,0.5742643757048349,NN,TROPOMI
2019-01-17,Moran_I_statistic,-0.025254741670286882,NN,TROPOMI
2019-01-17,Expectation,-0.010752688172043012,NN,TROPOMI
2019-01-17,Variance,4.208112748601196e-5,NN,TROPOMI
2019-01-17,p,0.9873096101201831,NN,TROPOMI
2019-01-18,Moran_I_statistic,-0.007904188383548902,NN,TROPOMI
2019-01-18,Expectation,-0.010638297872340425,NN,TROPOMI
2019-01-18,Variance,4.029268954955714e-5,NN,TROPOMI
2019-01-18,p,0.33333319800207745,NN,TROPOMI
2019-01-19,Moran_I_statistic,-0.03583699477788675,NN,TROPOMI
2019-01-19,Expectation,-0.010526315789473684,NN,TROPOMI
2019-01-19,Variance,3.8694690839595754e-5,NN,TROPOMI
2019-01-19,p,0.9999763832270196,NN,TROPOMI
2019-01-20,Moran_I_statistic,-0.05418525430323151,NN,TROPOMI
2019-01-20,Expectation,-0.010526315789473684,NN,TROPOMI
2019-01-20,Variance,3.943525182797184e-5,NN,TROPOMI
2019-01-20,p,0.9999999999982035,NN,TROPOMI
2019-01-21,Moran_I_statistic,-0.014259070805139872,NN,TROPOMI
2019-01-21,Expectation,-0.010638297872340425,NN,TROPOMI
2019-01-21,Variance,4.0592318298311746e-5,NN,TROPOMI
2019-01-21,p,0.7150851184289001,NN,TROPOMI
2019-01-22,Moran_I_statistic,-0.03585941048560074,NN,TROPOMI
2019-01-22,Expectation,-0.010752688172043012,NN,TROPOMI
2019-01-22,Variance,4.1669926138512205e-5,NN,TROPOMI
2019-01-22,p,0.999949746481628,NN,TROPOMI
2019-01-23,Moran_I_statistic,-0.08360545020993147,NN,TROPOMI
2019-01-23,Expectation,-0.010638297872340425,NN,TROPOMI
2019-01-23,Variance,4.058388710085882e-5,NN,TROPOMI
2019-01-23,p,1,NN,TROPOMI
2019-01-24,Moran_I_statistic,-0.05040986450498431,NN,TROPOMI
2019-01-24,Expectation,-0.010752688172043012,NN,TROPOMI
2019-01-24,Variance,4.16462398264204e-5,NN,TROPOMI
2019-01-24,p,0.99999999960061,NN,TROPOMI
2019-01-25,Moran_I_statistic,-0.02150007671168567,NN,TROPOMI
2019-01-25,Expectation,-0.010638297872340425,NN,TROPOMI
2019-01-25,Variance,4.047984962116737e-5,NN,TROPOMI
2019-01-25,p,0.956106501468737,NN,TROPOMI
2019-01-26,Moran_I_statistic,-0.019146822716605727,NN,TROPOMI
2019-01-26,Expectation,-0.010638297872340425,NN,TROPOMI
2019-01-26,Variance,4.0459029483253146e-5,NN,TROPOMI
2019-01-26,p,0.9094967540268484,NN,TROPOMI
2019-01-27,Moran_I_statistic,-0.045579620143958506,NN,TROPOMI
2019-01-27,Expectation,-0.010526315789473684,NN,TROPOMI
2019-01-27,Variance,3.83346442605064e-5,NN,TROPOMI
2019-01-27,p,0.9999999924982127,NN,TROPOMI
2019-01-28,Moran_I_statistic,-0.022327714901445687,NN,TROPOMI
2019-01-28,Expectation,-0.010638297872340425,NN,TROPOMI
2019-01-28,Variance,3.9945738634454406e-5,NN,TROPOMI
2019-01-28,p,0.9678081864135428,NN,TROPOMI
2019-01-29,Moran_I_statistic,-0.02138262725264372,NN,TROPOMI
2019-01-29,Expectation,-0.010869565217391304,NN,TROPOMI
2019-01-29,Variance,4.1996938161888164e-5,NN,TROPOMI
2019-01-29,p,0.9476261363765872,NN,TROPOMI
2019-01-30,Moran_I_statistic,-0.05766258587833933,NN,TROPOMI
2019-01-30,Expectation,-0.010638297872340425,NN,TROPOMI
2019-01-30,Variance,4.078568610052502e-5,NN,TROPOMI
2019-01-30,p,0.9999999999999103,NN,TROPOMI
2019-01-31,Moran_I_statistic,-0.016412235664958443,NN,TROPOMI
2019-01-31,Expectation,-0.010638297872340425,NN,TROPOMI
2019-01-31,Variance,4.06336224747644e-5,NN,TROPOMI
2019-01-31,p,0.8174774907696367,NN,TROPOMI
2019-02-01,Moran_I_statistic,-0.016679364808000287,NN,TROPOMI
2019-02-01,Expectation,-0.010526315789473684,NN,TROPOMI
2019-02-01,Variance,3.9819564890417e-5,NN,TROPOMI
2019-02-01,p,0.835240752638571,NN,TROPOMI
2019-02-02,Moran_I_statistic,-0.03656982948591347,NN,TROPOMI
2019-02-02,Expectation,-0.010638297872340425,NN,TROPOMI
2019-02-02,Variance,4.0374996623596506e-5,NN,TROPOMI
2019-02-02,p,0.9999775836488385,NN,TROPOMI
2019-02-03,Moran_I_statistic,-0.024619850604327243,NN,TROPOMI
2019-02-03,Expectation,-0.010638297872340425,NN,TROPOMI
2019-02-03,Variance,4.035159963650841e-5,NN,TROPOMI
